Property ID,Property name,Final URL,Image URL,Destination name,Price,Star rating,Score,Max score,Facilities
1343341738997,Объект Рай,https://sutochno.ru/front/searchapp/hotels/134334,https://pumpons.github.io/sutochno-feeds/images/20a9ab84e84724b1.png,Адлер,3000 RUB,0,4.85,5.0,Терраса;Бассейн (открытый);бассейн с подогревом;прачечная
1343341739032,Объект Рай,https://sutochno.ru/front/searchapp/hotels/134334,https://pumpons.github.io/sutochno-feeds/images/a101933d156a0a57.png,Адлер,6000 RUB,0,4.85,5.0,Терраса;Бассейн (открытый);бассейн с подогревом;прачечная
1343341739040,Объект Рай,https://sutochno.ru/front/searchapp/hotels/134334,https://pumpons.github.io/sutochno-feeds/images/de8409edbeb2b6e3.png,Адлер,4200 RUB,0,4.85,5.0,Терраса;Бассейн (открытый);бассейн с подогревом;прачечная
1546802006034,Объект Мария,https://sutochno.ru/front/searchapp/hotels/154680,https://pumpons.github.io/sutochno-feeds/images/ea2184b9cbca4c17.png,Сочи,5000 RUB,0,4.85,5.0,трансфер;круглосуточная стойка;Терраса;Бассейн (открытый);Игровая площадка для детей;прачечная
1546802006017,Объект Мария,https://sutochno.ru/front/searchapp/hotels/154680,https://pumpons.github.io/sutochno-feeds/images/6c13a68094da2a03.png,Сочи,3300 RUB,0,4.85,5.0,трансфер;круглосуточная стойка;Терраса;Бассейн (открытый);Игровая площадка для детей;прачечная
1546802043475,Объект Мария,https://sutochno.ru/front/searchapp/hotels/154680,https://pumpons.github.io/sutochno-feeds/images/af7b66d95cd34e5e.png,Сочи,6000 RUB,0,4.85,5.0,трансфер;круглосуточная стойка;Терраса;Бассейн (открытый);Игровая площадка для детей;прачечная
1546802006031,Объект Мария,https://sutochno.ru/front/searchapp/hotels/154680,https://pumpons.github.io/sutochno-feeds/images/2f79d0d00c3dd2c2.png,Сочи,4100 RUB,0,4.85,5.0,трансфер;круглосуточная стойка;Терраса;Бассейн (открытый);Игровая площадка для детей;прачечная
51843932569,База отдыха Барракуда,https://sutochno.ru/front/searchapp/hotels/51843,https://pumpons.github.io/sutochno-feeds/images/642f22635c2f0e5e.png,Адлер,4800 RUB,0,4.8494082341953,5.0,круглосуточная стойка
51843932733,База отдыха Барракуда,https://sutochno.ru/front/searchapp/hotels/51843,https://pumpons.github.io/sutochno-feeds/images/d1f86438fa0fc76f.png,Адлер,7100 RUB,0,4.8494082341953,5.0,круглосуточная стойка
51843932367,База отдыха Барракуда,https://sutochno.ru/front/searchapp/hotels/51843,https://pumpons.github.io/sutochno-feeds/images/642f22635c2f0e5e.png,Адлер,4800 RUB,0,4.8494082341953,5.0,круглосуточная стойка
1175331783977,Объект На Марьинском шоссе,https://sutochno.ru/front/searchapp/hotels/117533,https://pumpons.github.io/sutochno-feeds/images/2b94ef2fd2a25e55.png,Сочи,2000 RUB,0,4.8492283950617,5.0,трансфер;сад;Терраса
1175331703313,Объект На Марьинском шоссе,https://sutochno.ru/front/searchapp/hotels/117533,https://pumpons.github.io/sutochno-feeds/images/2b94ef2fd2a25e55.png,Сочи,2000 RUB,0,4.8492283950617,5.0,трансфер;сад;Терраса
1175331522304,Объект На Марьинском шоссе,https://sutochno.ru/front/searchapp/hotels/117533,https://pumpons.github.io/sutochno-feeds/images/2b94ef2fd2a25e55.png,Сочи,2000 RUB,0,4.8492283950617,5.0,трансфер;сад;Терраса
1175331783735,Объект На Марьинском шоссе,https://sutochno.ru/front/searchapp/hotels/117533,https://pumpons.github.io/sutochno-feeds/images/2b94ef2fd2a25e55.png,Сочи,2000 RUB,0,4.8492283950617,5.0,трансфер;сад;Терраса
1261771689171,Гостевой дом Инесса,https://sutochno.ru/front/searchapp/hotels/126177,https://pumpons.github.io/sutochno-feeds/images/b6a05f3299b54e92.png,Адлер,1728 RUB,0,4.8484186533277,5.0,сад
1261771628002,Гостевой дом Инесса,https://sutochno.ru/front/searchapp/hotels/126177,https://pumpons.github.io/sutochno-feeds/images/c7a25bd284176b3e.png,Адлер,1776 RUB,0,4.8484186533277,5.0,сад
1261771648443,Гостевой дом Инесса,https://sutochno.ru/front/searchapp/hotels/126177,https://pumpons.github.io/sutochno-feeds/images/4fd358eaa35d2726.png,Адлер,1428 RUB,0,4.8484186533277,5.0,сад
1261771649363,Гостевой дом Инесса,https://sutochno.ru/front/searchapp/hotels/126177,https://pumpons.github.io/sutochno-feeds/images/896724598907ac1e.png,Адлер,1632 RUB,0,4.8484186533277,5.0,сад
1261771654598,Гостевой дом Инесса,https://sutochno.ru/front/searchapp/hotels/126177,https://pumpons.github.io/sutochno-feeds/images/b6d90e33fcfe5365.png,Адлер,2148 RUB,0,4.8484186533277,5.0,сад
1261771647018,Гостевой дом Инесса,https://sutochno.ru/front/searchapp/hotels/126177,https://pumpons.github.io/sutochno-feeds/images/01e892a5d97a1f78.png,Адлер,1173 RUB,0,4.8484186533277,5.0,сад
1261771654604,Гостевой дом Инесса,https://sutochno.ru/front/searchapp/hotels/126177,https://pumpons.github.io/sutochno-feeds/images/23fae01dc2bcebdb.png,Адлер,1703 RUB,0,4.8484186533277,5.0,сад
1261771654602,Гостевой дом Инесса,https://sutochno.ru/front/searchapp/hotels/126177,https://pumpons.github.io/sutochno-feeds/images/6c38625ef5fec053.png,Адлер,2285 RUB,0,4.8484186533277,5.0,сад
627451016383,Объект Катерина-комфорт,https://sutochno.ru/front/searchapp/hotels/62745,https://pumpons.github.io/sutochno-feeds/images/8dc00c4750f91ea7.png,Сочи,1800 RUB,0,4.8482706971678,5.0,
627451016319,Объект Катерина-комфорт,https://sutochno.ru/front/searchapp/hotels/62745,https://pumpons.github.io/sutochno-feeds/images/9e4c896c199d64a3.png,Сочи,2000 RUB,0,4.8482706971678,5.0,
520471683398,Отель Золотой Лев,https://sutochno.ru/front/searchapp/hotels/52047,https://pumpons.github.io/sutochno-feeds/images/db626a2f2b0f2e5f.png,Сочи,6250 RUB,0,4.8481481481481,5.0,трансфер;бар;Бассейн (открытый);Игровая площадка для детей
52047934443,Отель Золотой Лев,https://sutochno.ru/front/searchapp/hotels/52047,https://pumpons.github.io/sutochno-feeds/images/5dd61d807449b1be.png,Сочи,5000 RUB,0,4.8481481481481,5.0,трансфер;бар;Бассейн (открытый);Игровая площадка для детей
52047934405,Отель Золотой Лев,https://sutochno.ru/front/searchapp/hotels/52047,https://pumpons.github.io/sutochno-feeds/images/5c192624747e855b.png,Сочи,3750 RUB,0,4.8481481481481,5.0,трансфер;бар;Бассейн (открытый);Игровая площадка для детей
52047934321,Отель Золотой Лев,https://sutochno.ru/front/searchapp/hotels/52047,https://pumpons.github.io/sutochno-feeds/images/ace6c34eeed3e7ac.png,Сочи,2500 RUB,0,4.8481481481481,5.0,трансфер;бар;Бассейн (открытый);Игровая площадка для детей
1679351586416,Гостиница Morskoy Resort,https://sutochno.ru/front/searchapp/hotels/167935,https://pumpons.github.io/sutochno-feeds/images/3d5144fd6c909b2e.png,Сочи,4200 RUB,0,4.8478395061728,5.0,ресторан;круглосуточная стойка;сауна;Спа;Игровая площадка для детей;лифт;пандус
843051178449,Гостевой дом Бета,https://sutochno.ru/front/searchapp/hotels/84305,https://pumpons.github.io/sutochno-feeds/images/207a571706b8c3e1.png,Адлер,7200 RUB,0,4.8477777777778,5.0,
843052237137,Гостевой дом Бета,https://sutochno.ru/front/searchapp/hotels/84305,https://pumpons.github.io/sutochno-feeds/images/1bfcb5352409b25b.png,Адлер,4800 RUB,0,4.8477777777778,5.0,
843052240287,Гостевой дом Бета,https://sutochno.ru/front/searchapp/hotels/84305,https://pumpons.github.io/sutochno-feeds/images/c65071273b0b31f0.png,Адлер,6000 RUB,0,4.8477777777778,5.0,
843051936273,Гостевой дом Бета,https://sutochno.ru/front/searchapp/hotels/84305,https://pumpons.github.io/sutochno-feeds/images/f0a9da7fa8594f75.png,Адлер,6600 RUB,0,4.8477777777778,5.0,
843052237138,Гостевой дом Бета,https://sutochno.ru/front/searchapp/hotels/84305,https://pumpons.github.io/sutochno-feeds/images/9e70cf156fadcde5.png,Адлер,4200 RUB,0,4.8477777777778,5.0,
843051178477,Гостевой дом Бета,https://sutochno.ru/front/searchapp/hotels/84305,https://pumpons.github.io/sutochno-feeds/images/a055d3dea4f0275b.png,Адлер,3600 RUB,0,4.8477777777778,5.0,
843051690809,Гостевой дом Бета,https://sutochno.ru/front/searchapp/hotels/84305,https://pumpons.github.io/sutochno-feeds/images/1bfcb5352409b25b.png,Адлер,4800 RUB,0,4.8477777777778,5.0,
843051178417,Гостевой дом Бета,https://sutochno.ru/front/searchapp/hotels/84305,https://pumpons.github.io/sutochno-feeds/images/c65071273b0b31f0.png,Адлер,6000 RUB,0,4.8477777777778,5.0,
843051178461,Гостевой дом Бета,https://sutochno.ru/front/searchapp/hotels/84305,https://pumpons.github.io/sutochno-feeds/images/1bfcb5352409b25b.png,Адлер,4800 RUB,0,4.8477777777778,5.0,
843051178445,Гостевой дом Бета,https://sutochno.ru/front/searchapp/hotels/84305,https://pumpons.github.io/sutochno-feeds/images/f0a9da7fa8594f75.png,Адлер,6600 RUB,0,4.8477777777778,5.0,
951311273751,Объект Домик у моря,https://sutochno.ru/front/searchapp/hotels/95131,https://pumpons.github.io/sutochno-feeds/images/b03270a4702e0e2a.png,Сочи,5500 RUB,0,4.8472222222222,5.0,трансфер;сад;Терраса;Игровая площадка для детей
951311273923,Объект Домик у моря,https://sutochno.ru/front/searchapp/hotels/95131,https://pumpons.github.io/sutochno-feeds/images/6982bc105abe4965.png,Сочи,4950 RUB,0,4.8472222222222,5.0,трансфер;сад;Терраса;Игровая площадка для детей
23845700013,Апартаменты Волна,https://sutochno.ru/front/searchapp/hotels/23845,https://pumpons.github.io/sutochno-feeds/images/cfd71960b1e65df4.png,Сочи,2500 RUB,0,4.8459915276804,5.0,ресторан;круглосуточная стойка;лифт
23845207920,Апартаменты Волна,https://sutochno.ru/front/searchapp/hotels/23845,https://pumpons.github.io/sutochno-feeds/images/c874e05847c298ec.png,Сочи,5000 RUB,0,4.8459915276804,5.0,ресторан;круглосуточная стойка;лифт
23845700011,Апартаменты Волна,https://sutochno.ru/front/searchapp/hotels/23845,https://pumpons.github.io/sutochno-feeds/images/cfd71960b1e65df4.png,Сочи,2500 RUB,0,4.8459915276804,5.0,ресторан;круглосуточная стойка;лифт
18771655019,Объект Татьяна,https://sutochno.ru/front/searchapp/hotels/18771,https://pumpons.github.io/sutochno-feeds/images/0f2198a4750430d1.png,Адлер,2700 RUB,0,4.8458552631579,5.0,трансфер;круглосуточная стойка;сад;Бассейн (открытый)
18771657137,Объект Татьяна,https://sutochno.ru/front/searchapp/hotels/18771,https://pumpons.github.io/sutochno-feeds/images/9078628ab6cb30b0.png,Адлер,3500 RUB,0,4.8458552631579,5.0,трансфер;круглосуточная стойка;сад;Бассейн (открытый)
18771654979,Объект Татьяна,https://sutochno.ru/front/searchapp/hotels/18771,https://pumpons.github.io/sutochno-feeds/images/9f40b8dbbc2f7ad4.png,Адлер,1000 RUB,0,4.8458552631579,5.0,трансфер;круглосуточная стойка;сад;Бассейн (открытый)
18771655027,Объект Татьяна,https://sutochno.ru/front/searchapp/hotels/18771,https://pumpons.github.io/sutochno-feeds/images/9078628ab6cb30b0.png,Адлер,3500 RUB,0,4.8458552631579,5.0,трансфер;круглосуточная стойка;сад;Бассейн (открытый)
18771657251,Объект Татьяна,https://sutochno.ru/front/searchapp/hotels/18771,https://pumpons.github.io/sutochno-feeds/images/50936f82cc1cd6b6.png,Адлер,1500 RUB,0,4.8458552631579,5.0,трансфер;круглосуточная стойка;сад;Бассейн (открытый)
1299731689510,Объект София,https://sutochno.ru/front/searchapp/hotels/129973,https://pumpons.github.io/sutochno-feeds/images/6bae7fbf4a7b1b3e.png,Адлер,1700 RUB,0,4.8455026455026,5.0,круглосуточная стойка;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;пандус
1299731689925,Объект София,https://sutochno.ru/front/searchapp/hotels/129973,https://pumpons.github.io/sutochno-feeds/images/33ca7d4d1c3935f6.png,Адлер,3500 RUB,0,4.8455026455026,5.0,круглосуточная стойка;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;пандус
1299731687683,Объект София,https://sutochno.ru/front/searchapp/hotels/129973,https://pumpons.github.io/sutochno-feeds/images/44f41858b1a6c657.png,Адлер,1300 RUB,0,4.8455026455026,5.0,круглосуточная стойка;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;пандус
1299731689854,Объект София,https://sutochno.ru/front/searchapp/hotels/129973,https://pumpons.github.io/sutochno-feeds/images/0b7c8f61549674fe.png,Адлер,2500 RUB,0,4.8455026455026,5.0,круглосуточная стойка;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;пандус
1299731689456,Объект София,https://sutochno.ru/front/searchapp/hotels/129973,https://pumpons.github.io/sutochno-feeds/images/6bae7fbf4a7b1b3e.png,Адлер,1700 RUB,0,4.8455026455026,5.0,круглосуточная стойка;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;пандус
1299731689388,Объект София,https://sutochno.ru/front/searchapp/hotels/129973,https://pumpons.github.io/sutochno-feeds/images/49307179e549f6c1.png,Адлер,1200 RUB,0,4.8455026455026,5.0,круглосуточная стойка;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;пандус
1299731689865,Объект София,https://sutochno.ru/front/searchapp/hotels/129973,https://pumpons.github.io/sutochno-feeds/images/fe6a18b5f0a5c8e3.png,Адлер,3200 RUB,0,4.8455026455026,5.0,круглосуточная стойка;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;пандус
795711151743,Гостевой дом Любава,https://sutochno.ru/front/searchapp/hotels/79571,https://pumpons.github.io/sutochno-feeds/images/1312dff573dfd667.png,Адлер,2440 RUB,0,4.84375,5.0,трансфер;сад
1027071359743,Гостевой дом Аида,https://sutochno.ru/front/searchapp/hotels/102707,https://pumpons.github.io/sutochno-feeds/images/2002aa1562fae6b0.png,Адлер,1490 RUB,0,4.8425925925926,5.0,трансфер;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;детский бассейн;бассейн с подогревом
1027071359765,Гостевой дом Аида,https://sutochno.ru/front/searchapp/hotels/102707,https://pumpons.github.io/sutochno-feeds/images/1421fc4a261390f5.png,Адлер,1190 RUB,0,4.8425925925926,5.0,трансфер;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;детский бассейн;бассейн с подогревом
1027071359769,Гостевой дом Аида,https://sutochno.ru/front/searchapp/hotels/102707,https://pumpons.github.io/sutochno-feeds/images/2d296e5a46542da5.png,Адлер,1790 RUB,0,4.8425925925926,5.0,трансфер;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;детский бассейн;бассейн с подогревом
1027071359719,Гостевой дом Аида,https://sutochno.ru/front/searchapp/hotels/102707,https://pumpons.github.io/sutochno-feeds/images/1e488872c4f0ee6e.png,Адлер,1090 RUB,0,4.8425925925926,5.0,трансфер;сад;Терраса;Бассейн (открытый);Игровая площадка для детей;детский бассейн;бассейн с подогревом
1338381733163,Гостевой дом Зеленый попугай,https://sutochno.ru/front/searchapp/hotels/133838,https://pumpons.github.io/sutochno-feeds/images/71da36358ed6be9d.png,Сочи,1430 RUB,0,4.8415923945336,5.0,круглосуточная стойка;Бассейн (открытый);бассейн с подогревом;камера хранения;прачечная
1338381733183,Гостевой дом Зеленый попугай,https://sutochno.ru/front/searchapp/hotels/133838,https://pumpons.github.io/sutochno-feeds/images/1a5df5e09eec9230.png,Сочи,1760 RUB,0,4.8415923945336,5.0,круглосуточная стойка;Бассейн (открытый);бассейн с подогревом;камера хранения;прачечная
1338381733168,Гостевой дом Зеленый попугай,https://sutochno.ru/front/searchapp/hotels/133838,https://pumpons.github.io/sutochno-feeds/images/6c98f207f5fcd1ac.png,Сочи,2200 RUB,0,4.8415923945336,5.0,круглосуточная стойка;Бассейн (открытый);бассейн с подогревом;камера хранения;прачечная
1338381733179,Гостевой дом Зеленый попугай,https://sutochno.ru/front/searchapp/hotels/133838,https://pumpons.github.io/sutochno-feeds/images/71da36358ed6be9d.png,Сочи,1430 RUB,0,4.8415923945336,5.0,круглосуточная стойка;Бассейн (открытый);бассейн с подогревом;камера хранения;прачечная
1338381733160,Гостевой дом Зеленый попугай,https://sutochno.ru/front/searchapp/hotels/133838,https://pumpons.github.io/sutochno-feeds/images/986cb58d37a09d8e.png,Сочи,1210 RUB,0,4.8415923945336,5.0,круглосуточная стойка;Бассейн (открытый);бассейн с подогревом;камера хранения;прачечная
1338381733152,Гостевой дом Зеленый попугай,https://sutochno.ru/front/searchapp/hotels/133838,https://pumpons.github.io/sutochno-feeds/images/986cb58d37a09d8e.png,Сочи,1210 RUB,0,4.8415923945336,5.0,круглосуточная стойка;Бассейн (открытый);бассейн с подогревом;камера хранения;прачечная
1338381733157,Гостевой дом Зеленый попугай,https://sutochno.ru/front/searchapp/hotels/133838,https://pumpons.github.io/sutochno-feeds/images/f28e93fa9f869478.png,Сочи,1540 RUB,0,4.8415923945336,5.0,круглосуточная стойка;Бассейн (открытый);бассейн с подогревом;камера хранения;прачечная
1338381733172,Гостевой дом Зеленый попугай,https://sutochno.ru/front/searchapp/hotels/133838,https://pumpons.github.io/sutochno-feeds/images/775c53609c615d3c.png,Сочи,1100 RUB,0,4.8415923945336,5.0,круглосуточная стойка;Бассейн (открытый);бассейн с подогревом;камера хранения;прачечная
1338381733147,Гостевой дом Зеленый попугай,https://sutochno.ru/front/searchapp/hotels/133838,https://pumpons.github.io/sutochno-feeds/images/06c96c3c904f6ad9.png,Сочи,1980 RUB,0,4.8415923945336,5.0,круглосуточная стойка;Бассейн (открытый);бассейн с подогревом;камера хранения;прачечная
1338381733174,Гостевой дом Зеленый попугай,https://sutochno.ru/front/searchapp/hotels/133838,https://pumpons.github.io/sutochno-feeds/images/ebb9d9e7d29abf56.png,Сочи,1320 RUB,0,4.8415923945336,5.0,круглосуточная стойка;Бассейн (открытый);бассейн с подогревом;камера хранения;прачечная
58747990753,Отель ФиДжи,https://sutochno.ru/front/searchapp/hotels/58747,https://pumpons.github.io/sutochno-feeds/images/e1dcde55762ad3f7.png,Адлер,2600 RUB,3,4.8404217307908,5.0,трансфер;круглосуточная стойка;лифт
58747990765,Отель ФиДжи,https://sutochno.ru/front/searchapp/hotels/58747,https://pumpons.github.io/sutochno-feeds/images/e1dcde55762ad3f7.png,Адлер,2600 RUB,3,4.8404217307908,5.0,трансфер;круглосуточная стойка;лифт
58747990833,Отель ФиДжи,https://sutochno.ru/front/searchapp/hotels/58747,https://pumpons.github.io/sutochno-feeds/images/e56414ea3f73e308.png,Адлер,3900 RUB,3,4.8404217307908,5.0,трансфер;круглосуточная стойка;лифт
1102011444805,Объект Семейный,https://sutochno.ru/front/searchapp/hotels/110201,https://pumpons.github.io/sutochno-feeds/images/873abe5fb390a18f.png,Адлер,3125 RUB,0,4.840415972916,5.0,
1102011444333,Объект Семейный,https://sutochno.ru/front/searchapp/hotels/110201,https://pumpons.github.io/sutochno-feeds/images/46407b1d62dd4b21.png,Адлер,1875 RUB,0,4.840415972916,5.0,
1102011509469,Объект Семейный,https://sutochno.ru/front/searchapp/hotels/110201,https://pumpons.github.io/sutochno-feeds/images/35bbf549fb936ee8.png,Адлер,2000 RUB,0,4.840415972916,5.0,
1102011444751,Объект Семейный,https://sutochno.ru/front/searchapp/hotels/110201,https://pumpons.github.io/sutochno-feeds/images/35bbf549fb936ee8.png,Адлер,2000 RUB,0,4.840415972916,5.0,
1177651524415,Отель Бергамо,https://sutochno.ru/front/searchapp/hotels/117765,https://pumpons.github.io/sutochno-feeds/images/042742656d9c3aba.png,Красная Поляна,3645 RUB,3,4.840158045977,5.0,круглосуточная стойка;Бассейн (открытый);Игровая площадка для детей;бассейн с подогревом;камера хранения;прачечная
1177651614173,Отель Бергамо,https://sutochno.ru/front/searchapp/hotels/117765,https://pumpons.github.io/sutochno-feeds/images/2f277f5e9203221d.png,Красная Поляна,3150 RUB,3,4.840158045977,5.0,круглосуточная стойка;Бассейн (открытый);Игровая площадка для детей;бассейн с подогревом;камера хранения;прачечная
1177651614183,Отель Бергамо,https://sutochno.ru/front/searchapp/hotels/117765,https://pumpons.github.io/sutochno-feeds/images/5017532c7a4c8483.png,Красная Поляна,5130 RUB,3,4.840158045977,5.0,круглосуточная стойка;Бассейн (открытый);Игровая площадка для детей;бассейн с подогревом;камера хранения;прачечная
1177651614178,Отель Бергамо,https://sutochno.ru/front/searchapp/hotels/117765,https://pumpons.github.io/sutochno-feeds/images/f0cd2305136997f3.png,Красная Поляна,3510 RUB,3,4.840158045977,5.0,круглосуточная стойка;Бассейн (открытый);Игровая площадка для детей;бассейн с подогревом;камера хранения;прачечная
1177652117278,Отель Бергамо,https://sutochno.ru/front/searchapp/hotels/117765,https://pumpons.github.io/sutochno-feeds/images/2e5f4ba975a513b2.png,Красная Поляна,4320 RUB,3,4.840158045977,5.0,круглосуточная стойка;Бассейн (открытый);Игровая площадка для детей;бассейн с подогревом;камера хранения;прачечная
1177651524399,Отель Бергамо,https://sutochno.ru/front/searchapp/hotels/117765,https://pumpons.github.io/sutochno-feeds/images/27047eea28921ae3.png,Красная Поляна,3240 RUB,3,4.840158045977,5.0,круглосуточная стойка;Бассейн (открытый);Игровая площадка для детей;бассейн с подогревом;камера хранения;прачечная
1177651524384,Отель Бергамо,https://sutochno.ru/front/searchapp/hotels/117765,https://pumpons.github.io/sutochno-feeds/images/284ed7de8cae2013.png,Красная Поляна,2880 RUB,3,4.840158045977,5.0,круглосуточная стойка;Бассейн (открытый);Игровая площадка для детей;бассейн с подогревом;камера хранения;прачечная
82341552373,Гостевой дом У Эммы ,https://sutochno.ru/front/searchapp/hotels/8234,https://pumpons.github.io/sutochno-feeds/images/a49507444d552407.png,Адлер,3000 RUB,0,4.8388888888889,5.0,
82341551889,Гостевой дом У Эммы ,https://sutochno.ru/front/searchapp/hotels/8234,https://pumpons.github.io/sutochno-feeds/images/d081864be2edf933.png,Адлер,2500 RUB,0,4.8388888888889,5.0,
82341552147,Гостевой дом У Эммы ,https://sutochno.ru/front/searchapp/hotels/8234,https://pumpons.github.io/sutochno-feeds/images/d081864be2edf933.png,Адлер,2500 RUB,0,4.8388888888889,5.0,
694051070557,Гостевой дом Восток,https://sutochno.ru/front/searchapp/hotels/69405,https://pumpons.github.io/sutochno-feeds/images/dde1a3ef07194469.png,Сочи,4000 RUB,0,4.8380904872633,5.0,круглосуточная стойка
694051070581,Гостевой дом Восток,https://sutochno.ru/front/searchapp/hotels/69405,https://pumpons.github.io/sutochno-feeds/images/cee29dce8bad0cf3.png,Сочи,2500 RUB,0,4.8380904872633,5.0,круглосуточная стойка
694051070707,Гостевой дом Восток,https://sutochno.ru/front/searchapp/hotels/69405,https://pumpons.github.io/sutochno-feeds/images/429f7e57663f0c09.png,Сочи,3300 RUB,0,4.8380904872633,5.0,круглосуточная стойка
694051070609,Гостевой дом Восток,https://sutochno.ru/front/searchapp/hotels/69405,https://pumpons.github.io/sutochno-feeds/images/cee29dce8bad0cf3.png,Сочи,2500 RUB,0,4.8380904872633,5.0,круглосуточная стойка
694051065165,Гостевой дом Восток,https://sutochno.ru/front/searchapp/hotels/69405,https://pumpons.github.io/sutochno-feeds/images/b5270978370fcb4d.png,Сочи,2000 RUB,0,4.8380904872633,5.0,круглосуточная стойка
694051456657,Гостевой дом Восток,https://sutochno.ru/front/searchapp/hotels/69405,https://pumpons.github.io/sutochno-feeds/images/7fa20797f06bedcf.png,Сочи,1500 RUB,0,4.8380904872633,5.0,круглосуточная стойка
694051456469,Гостевой дом Восток,https://sutochno.ru/front/searchapp/hotels/69405,https://pumpons.github.io/sutochno-feeds/images/ecd6d4392cafc485.png,Сочи,950 RUB,0,4.8380904872633,5.0,круглосуточная стойка
17503670591,Объект Арина,https://sutochno.ru/front/searchapp/hotels/17503,https://pumpons.github.io/sutochno-feeds/images/ce00b33342212a80.png,Сочи,2300 RUB,0,4.8378086419753,5.0,трансфер;Бассейн (открытый)
175031784912,Объект Арина,https://sutochno.ru/front/searchapp/hotels/17503,https://pumpons.github.io/sutochno-feeds/images/2dd90596745f6ccd.png,Сочи,3500 RUB,0,4.8378086419753,5.0,трансфер;Бассейн (открытый)
17503659857,Объект Арина,https://sutochno.ru/front/searchapp/hotels/17503,https://pumpons.github.io/sutochno-feeds/images/08f1523674ee16b7.png,Сочи,1200 RUB,0,4.8378086419753,5.0,трансфер;Бассейн (открытый)
17503668545,Объект Арина,https://sutochno.ru/front/searchapp/hotels/17503,https://pumpons.github.io/sutochno-feeds/images/130b96aa747274d2.png,Сочи,1550 RUB,0,4.8378086419753,5.0,трансфер;Бассейн (открытый)
17503670271,Объект Арина,https://sutochno.ru/front/searchapp/hotels/17503,https://pumpons.github.io/sutochno-feeds/images/b19e1727743f1a67.png,Сочи,1850 RUB,0,4.8378086419753,5.0,трансфер;Бассейн (открытый)
774211128199,Отель Golden Tennis Club,https://sutochno.ru/front/searchapp/hotels/77421,https://pumpons.github.io/sutochno-feeds/images/5192692aefb14f0f.png,Адлер,7500 RUB,3,4.8373798076923,5.0,трансфер;круглосуточная стойка;теннисный корт;лифт
774211128047,Отель Golden Tennis Club,https://sutochno.ru/front/searchapp/hotels/77421,https://pumpons.github.io/sutochno-feeds/images/67d14adca5357c1a.png,Адлер,5625 RUB,3,4.8373798076923,5.0,трансфер;круглосуточная стойка;теннисный корт;лифт
774211128027,Отель Golden Tennis Club,https://sutochno.ru/front/searchapp/hotels/77421,https://pumpons.github.io/sutochno-feeds/images/70b97a026ddf36ab.png,Адлер,4375 RUB,3,4.8373798076923,5.0,трансфер;круглосуточная стойка;теннисный корт;лифт
1166822127533,Объект Зеленый рай,https://sutochno.ru/front/searchapp/hotels/116682,https://pumpons.github.io/sutochno-feeds/images/28c44249009049b2.png,Адлер,2800 RUB,0,4.836860670194,5.0,сад
1166821512727,Объект Зеленый рай,https://sutochno.ru/front/searchapp/hotels/116682,https://pumpons.github.io/sutochno-feeds/images/a8782dd735e1e065.png,Адлер,1600 RUB,0,4.836860670194,5.0,сад
1166821512947,Объект Зеленый рай,https://sutochno.ru/front/searchapp/hotels/116682,https://pumpons.github.io/sutochno-feeds/images/0b84a527ca8f1ffa.png,Адлер,2100 RUB,0,4.836860670194,5.0,сад
1166821512990,Объект Зеленый рай,https://sutochno.ru/front/searchapp/hotels/116682,https://pumpons.github.io/sutochno-feeds/images/0b84a527ca8f1ffa.png,Адлер,2100 RUB,0,4.836860670194,5.0,сад
1326541720837,Гостевой дом Оливия,https://sutochno.ru/front/searchapp/hotels/132654,https://pumpons.github.io/sutochno-feeds/images/72b0466d927f2512.png,Сочи,1600 RUB,0,4.8357298474945,5.0,сад;Терраса;Бассейн (открытый);Игровая площадка для детей;прачечная
1326541720839,Гостевой дом Оливия,https://sutochno.ru/front/searchapp/hotels/132654,https://pumpons.github.io/sutochno-feeds/images/66da130639214698.png,Сочи,5500 RUB,0,4.8357298474945,5.0,сад;Терраса;Бассейн (открытый);Игровая площадка для детей;прачечная
1525631979140,Отель Малекон,https://sutochno.ru/front/searchapp/hotels/152563,https://pumpons.github.io/sutochno-feeds/images/7ac6c471769febf5.png,Адлер,2900 RUB,3,4.8351851851852,5.0,круглосуточная стойка;сауна;лифт;бассейн с подогревом
1525631979152,Отель Малекон,https://sutochno.ru/front/searchapp/hotels/152563,https://pumpons.github.io/sutochno-feeds/images/32b58b5576ac43d6.png,Адлер,8800 RUB,3,4.8351851851852,5.0,круглосуточная стойка;сауна;лифт;бассейн с подогревом
1525631979146,Отель Малекон,https://sutochno.ru/front/searchapp/hotels/152563,https://pumpons.github.io/sutochno-feeds/images/5b7ad3a783e61781.png,Адлер,2000 RUB,3,4.8351851851852,5.0,круглосуточная стойка;сауна;лифт;бассейн с подогревом
